VALUES (0013, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0014, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0015, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0016, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0017, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0018, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0003, 0, 0, 0.5, 0.5, 0.25, 0, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0004, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0003, 0, 0, 0.5, 0.5, 0.25, 0, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0004, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0005, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0003, 0, 0, 0.5, 0.5, 0.25, 0, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0004, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0005, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0006, 0, 0.25, 0, 0.5, 0.25, 0, 0, 0, 2, 0, 0, 0.5, 2, 0, 2, 0, 0.5, 0)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0007, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0008, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0009, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0010, 0, 2, 0, 0, 0.5, 0, 0.5, 0, 0.5, 2, 0, 0, 2, 0, 0, 0, 0, 0)
VALUES (0011, 0, 2, 0, 0, 0.5, 0, 0.5, 0, 0.5, 2, 0, 0, 2, 0, 0, 0, 0, 0)
VALUES (0012, 0, 2, 0, 2, 0.25, 2, 0.25, 0, 0, 2, 0, 0.5, 4, 0, 0, 0, 0, 0)
VALUES (0013, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0014, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0015, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0016, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0017, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0018, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0019, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0.5, 0, 2)
VALUES (0020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0020, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0.5, 0, 2)
VALUES (0021, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0022, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0023, 0, 0, 0, 0, 0.5, 0, 0.5, 0.5, 2, 0, 2, 0.5, 0, 0, 0, 0, 0, 0.5)
VALUES (0024, 0, 0, 0, 0, 0.5, 0, 0.5, 0.5, 2, 0, 2, 0.5, 0, 0, 0, 0, 0, 0.5)
VALUES (0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0027, 0.5, 4, 0, 0, 0.5, 0.25, 4, 0, 2, 0.5, 0.5, 0.5, 0, 0, 0.5, 0, 0, 0.5)
VALUES (0028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0028, 0.5, 4, 0, 0, 0.5, 0.25, 4, 0, 2, 0.5, 0.5, 0.5, 0, 0, 0.5, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0004, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0005, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0.5, 2, 2, 0.25, 0, 0.5, 0, 0, 0, 0, 0.25, 4, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0007, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0008, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0009, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0010, 0, 2, 0, 0, 0.5, 0, 0.5, 0, 0.5, 2, 0, 0, 2, 0, 0, 0, 0, 0)
VALUES (0011, 0, 2, 0, 0, 0.5, 0, 0.5, 0, 0.5, 2, 0, 0, 2, 0, 0, 0, 0, 0)
VALUES (0012, 0, 2, 0, 2, 0.25, 2, 0.25, 0, 0, 2, 0, 0.5, 4, 0, 0, 0, 0, 0)
VALUES (0013, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0014, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0004, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0005, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0.5, 2, 2, 0.25, 0, 0.5, 0, 0, 0, 0, 0.25, 4, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0007, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0008, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0009, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0010, 0, 2, 0, 0, 0.5, 0, 0.5, 0, 0.5, 2, 0, 0, 2, 0, 0, 0, 0, 0)
VALUES (0011, 0, 2, 0, 0, 0.5, 0, 0.5, 0, 0.5, 2, 0, 0, 2, 0, 0, 0, 0, 0)
VALUES (0012, 0, 2, 0, 2, 0.25, 2, 0.25, 0, 0, 2, 0, 0.5, 4, 0, 0, 0, 0, 0)
VALUES (0013, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0014, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0015, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0016, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0004, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0005, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0.5, 2, 2, 0.25, 0, 0.5, 0, 0, 0, 0, 0.25, 4, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0004, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0005, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0001, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0002, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 2, 0.5, 0.5, 0.25, 2, 0.5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0.5)
VALUES (0003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0004, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0005, 0, 0.5, 2, 0, 0.5, 0.5, 0, 0, 2, 0, 0, 0.5, 2, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0.5, 2, 2, 0.25, 0, 0.5, 0, 0, 0, 0, 0.25, 4, 0, 0, 0, 0.5, 0.5)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0007, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0008, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0009, 0, 0.5, 0.5, 2, 2, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0)
VALUES (0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0010, 0, 2, 0, 0, 0.5, 0, 0.5, 0, 0.5, 2, 0, 0, 2, 0, 0, 0, 0, 0)
VALUES (0011, 0, 2, 0, 0, 0.5, 0, 0.5, 0, 0.5, 2, 0, 0, 2, 0, 0, 0, 0, 0)
VALUES (0012, 0, 2, 0, 2, 0.25, 2, 0.25, 0, 0, 2, 0, 0.5, 4, 0, 0, 0, 0, 0)
VALUES (0013, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0014, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0015, 0, 2, 0, 0, 0.25, 0, 0.25, 0.5, 0, 2, 2, 0.5, 2, 0, 0, 0, 0, 0.5)
VALUES (0015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
VALUES (0016, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
VALUES (0017, 0, 0, 0, 2, 0.5, 2, 0, 0, 0, 0, 0, 0.5, 2, 0, 0, 0, 0, 0)
